'2022/8/10/10:02:59',1.361,0.138,0.188,12.5
'2022/8/10/10:03:3',1.363,0.136,0.185,14.6
'2022/8/10/10:03:7',1.361,0.138,0.188,16.7
'2022/8/10/10:03:11',1.361,0.136,0.185,16.7
'2022/8/10/10:03:15',1.360,0.138,0.188,18.8
'2022/8/10/10:03:19',1.360,0.136,0.185,18.8
'2022/8/10/10:03:23',1.360,0.135,0.184,18.8
'2022/8/10/10:03:27',1.360,0.135,0.184,18.8
'2022/8/10/10:03:32',1.361,0.135,0.184,18.8
'2022/8/10/10:03:36',1.360,0.135,0.184,18.8
'2022/8/10/10:03:40',1.361,0.136,0.185,16.7
'2022/8/10/10:03:44',1.361,0.136,0.185,16.7
'2022/8/10/10:03:48',1.361,0.135,0.184,16.7
'2022/8/10/10:03:52',1.361,0.138,0.188,16.7
'2022/8/10/10:03:57',1.360,0.136,0.185,14.6
'2022/8/10/10:04:1',1.360,0.136,0.185,14.6
'2022/8/10/10:04:5',1.360,0.136,0.185,14.6
'2022/8/10/10:04:9',1.360,0.135,0.184,14.6
'2022/8/10/10:04:13',1.360,0.136,0.185,14.6
'2022/8/10/10:04:18',1.361,0.135,0.184,16.7
'2022/8/10/10:04:22',1.360,0.136,0.185,18.8
'2022/8/10/10:04:26',1.360,0.136,0.185,18.8
'2022/8/10/10:04:30',1.360,0.136,0.185,18.8
'2022/8/10/10:04:35',1.361,0.135,0.184,20.8
'2022/8/10/10:04:39',1.360,0.136,0.185,22.9
'2022/8/10/10:04:43',1.360,0.135,0.184,22.9
'2022/8/10/10:04:47',1.361,0.135,0.184,22.9
'2022/8/10/10:04:52',1.360,0.136,0.185,25.0
'2022/8/10/10:04:56',1.357,0.135,0.183,22.9
'2022/8/10/10:05:0',1.360,0.136,0.185,20.8
'2022/8/10/10:05:5',1.359,0.135,0.183,18.8
'2022/8/10/10:05:9',1.359,0.136,0.185,18.8
'2022/8/10/10:05:14',1.360,0.136,0.185,18.8
'2022/8/10/10:05:18',1.359,0.134,0.182,16.7
'2022/8/10/10:05:22',1.360,0.135,0.184,14.6
'2022/8/10/10:05:27',1.357,0.135,0.183,12.5
'2022/8/10/10:05:31',1.360,0.135,0.184,10.4
'2022/8/10/10:05:35',1.359,0.135,0.183,8.3
'2022/8/10/10:05:40',1.359,0.136,0.185,10.4
'2022/8/10/10:05:44',1.359,0.135,0.183,10.4
'2022/8/10/10:05:48',1.359,0.135,0.183,10.4
'2022/8/10/10:05:53',1.357,0.138,0.187,12.5
'2022/8/10/10:05:57',1.359,0.136,0.185,14.6
'2022/8/10/10:06:2',1.360,0.135,0.184,16.7
'2022/8/10/10:06:6',1.357,0.135,0.183,14.6
'2022/8/10/10:06:11',1.357,0.136,0.185,14.6
'2022/8/10/10:06:15',1.359,0.136,0.185,14.6
'2022/8/10/10:06:20',1.357,0.136,0.185,14.6
'2022/8/10/10:06:24',1.357,0.136,0.185,14.6
'2022/8/10/10:06:29',1.357,0.134,0.182,14.6
'2022/8/10/10:06:33',1.360,0.135,0.184,12.5
'2022/8/10/10:06:38',1.357,0.134,0.182,10.4
'2022/8/10/10:06:42',1.356,0.136,0.184,12.5
'2022/8/10/10:06:47',1.357,0.136,0.185,10.4
'2022/8/10/10:06:51',1.357,0.136,0.185,10.4
'2022/8/10/10:06:56',1.357,0.135,0.183,10.4
'2022/8/10/10:07:1',1.357,0.135,0.183,10.4
'2022/8/10/10:07:5',1.357,0.135,0.183,10.4
'2022/8/10/10:07:10',1.357,0.135,0.183,10.4
'2022/8/10/10:07:14',1.356,0.136,0.184,12.5
'2022/8/10/10:07:19',1.357,0.136,0.185,10.4
'2022/8/10/10:07:23',1.356,0.134,0.182,8.3
'2022/8/10/10:07:28',1.357,0.136,0.185,10.4
'2022/8/10/10:07:33',1.357,0.135,0.183,10.4
'2022/8/10/10:07:37',1.356,0.135,0.183,10.4
'2022/8/10/10:07:42',1.357,0.135,0.183,10.4
'2022/8/10/10:07:46',1.357,0.134,0.182,10.4
'2022/8/10/10:07:51',1.356,0.135,0.183,12.5
'2022/8/10/10:07:55',1.357,0.135,0.183,12.5
'2022/8/10/10:08:0',1.356,0.135,0.183,12.5
'2022/8/10/10:08:4',1.357,0.136,0.185,10.4
'2022/8/10/10:08:9',1.355,0.135,0.183,8.3
'2022/8/10/10:08:13',1.356,0.135,0.183,10.4
'2022/8/10/10:08:18',1.355,0.135,0.183,10.4
'2022/8/10/10:08:23',1.356,0.136,0.184,8.3
'2022/8/10/10:08:27',1.356,0.135,0.183,10.4
'2022/8/10/10:08:32',1.356,0.136,0.184,10.4
'2022/8/10/10:08:36',1.356,0.135,0.183,10.4
'2022/8/10/10:08:41',1.355,0.134,0.182,8.3
'2022/8/10/10:08:46',1.356,0.134,0.182,10.4
'2022/8/10/10:08:50',1.355,0.136,0.184,12.5
'2022/8/10/10:08:55',1.356,0.135,0.183,14.6
'2022/8/10/10:09:0',1.355,0.135,0.183,14.6
'2022/8/10/10:09:4',1.355,0.136,0.184,14.6
'2022/8/10/10:09:9',1.355,0.135,0.183,14.6
'2022/8/10/10:09:14',1.355,0.134,0.182,14.6
'2022/8/10/10:09:19',1.354,0.135,0.183,16.7
'2022/8/10/10:09:23',1.355,0.135,0.183,16.7
'2022/8/10/10:09:28',1.355,0.135,0.183,16.7
'2022/8/10/10:09:33',1.355,0.136,0.184,16.7
'2022/8/10/10:09:38',1.355,0.136,0.184,16.7
'2022/8/10/10:09:42',1.355,0.135,0.183,16.7
'2022/8/10/10:09:47',1.355,0.134,0.182,16.7
'2022/8/10/10:09:52',1.355,0.136,0.184,16.7
'2022/8/10/10:09:57',1.355,0.136,0.184,16.7
'2022/8/10/10:10:2',1.355,0.135,0.183,16.7
'2022/8/10/10:10:6',1.354,0.136,0.184,18.8
'2022/8/10/10:10:11',1.355,0.135,0.183,20.8
'2022/8/10/10:10:16',1.353,0.135,0.183,20.8
'2022/8/10/10:10:21',1.355,0.135,0.183,20.8
'2022/8/10/10:10:26',1.355,0.135,0.183,20.8
'2022/8/10/10:10:31',1.355,0.135,0.183,20.8
'2022/8/10/10:10:36',1.353,0.134,0.181,18.8
'2022/8/10/10:10:40',1.354,0.134,0.181,18.8
'2022/8/10/10:10:45',1.353,0.135,0.183,20.8
'2022/8/10/10:10:50',1.354,0.136,0.184,18.8
'2022/8/10/10:10:55',1.353,0.135,0.183,16.7
'2022/8/10/10:11:0',1.354,0.135,0.183,16.7
'2022/8/10/10:11:5',1.354,0.135,0.183,16.7
'2022/8/10/10:11:9',1.354,0.135,0.183,16.7
'2022/8/10/10:11:14',1.353,0.134,0.181,14.6
'2022/8/10/10:11:19',1.353,0.136,0.184,14.6
'2022/8/10/10:11:24',1.354,0.136,0.184,14.6
'2022/8/10/10:11:29',1.354,0.136,0.184,14.6
'2022/8/10/10:11:34',1.354,0.134,0.181,14.6
'2022/8/10/10:11:38',1.354,0.134,0.181,14.6
'2022/8/10/10:11:43',1.353,0.135,0.183,16.7
'2022/8/10/10:11:48',1.353,0.136,0.184,16.7
'2022/8/10/10:11:53',1.353,0.135,0.183,16.7
'2022/8/10/10:11:58',1.353,0.135,0.183,16.7
'2022/8/10/10:12:3',1.353,0.135,0.183,16.7
'2022/8/10/10:12:8',1.353,0.134,0.181,16.7
'2022/8/10/10:12:13',1.354,0.136,0.184,14.6
'2022/8/10/10:12:19',1.354,0.134,0.181,14.6
'2022/8/10/10:12:24',1.350,0.135,0.182,16.7
'2022/8/10/10:12:29',1.353,0.134,0.181,18.8
'2022/8/10/10:12:34',1.353,0.136,0.184,18.8
'2022/8/10/10:12:39',1.353,0.136,0.184,18.8
'2022/8/10/10:12:44',1.351,0.134,0.181,16.7
'2022/8/10/10:12:50',1.350,0.135,0.182,18.8
'2022/8/10/10:12:55',1.351,0.135,0.182,18.8
'2022/8/10/10:13:1',1.353,0.134,0.181,20.8
'2022/8/10/10:13:6',1.351,0.135,0.182,22.9
'2022/8/10/10:13:11',1.353,0.134,0.181,25.0
'2022/8/10/10:13:16',1.351,0.134,0.181,25.0
'2022/8/10/10:13:21',1.350,0.134,0.181,25.0
'2022/8/10/10:13:27',1.351,0.134,0.181,25.0
'2022/8/10/10:13:32',1.350,0.135,0.182,27.1
'2022/8/10/10:13:37',1.351,0.134,0.181,29.2
'2022/8/10/10:13:43',1.353,0.135,0.183,27.1
'2022/8/10/10:13:48',1.350,0.135,0.182,25.0
'2022/8/10/10:13:53',1.350,0.135,0.182,25.0
'2022/8/10/10:13:59',1.350,0.135,0.182,25.0
'2022/8/10/10:14:5',1.351,0.135,0.182,25.0
'2022/8/10/10:14:10',1.350,0.134,0.181,22.9
'2022/8/10/10:14:16',1.351,0.135,0.182,20.8
'2022/8/10/10:14:22',1.351,0.135,0.182,20.8
'2022/8/10/11:58:53',1.292,0.129,0.167,4.2
'2022/8/10/11:58:57',1.291,0.129,0.167,6.2
'2022/8/10/11:58:58',1.291,0.129,0.167,8.3
'2022/8/10/11:59:0',1.292,0.126,0.163,10.4
'2022/8/10/11:59:2',1.292,0.129,0.167,10.4
'2022/8/10/11:59:4',1.292,0.128,0.165,10.4
'2022/8/10/11:59:6',1.291,0.128,0.165,10.4
'2022/8/10/11:59:8',1.291,0.128,0.165,10.4
'2022/8/10/11:59:10',1.291,0.128,0.165,10.4
'2022/8/10/11:59:11',1.291,0.129,0.167,10.4
'2022/8/10/11:59:13',1.290,0.129,0.166,8.3
'2022/8/10/11:59:15',1.292,0.130,0.168,10.4
'2022/8/10/11:59:17',1.291,0.129,0.167,8.3
'2022/8/10/11:59:19',1.291,0.128,0.165,10.4
'2022/8/10/11:59:21',1.291,0.129,0.167,10.4
'2022/8/10/11:59:22',1.291,0.129,0.167,10.4
'2022/8/10/11:59:24',1.291,0.130,0.168,10.4
'2022/8/10/11:59:26',1.291,0.128,0.165,10.4
'2022/8/10/11:59:28',1.290,0.128,0.165,10.4
'2022/8/10/11:59:30',1.290,0.128,0.165,10.4
'2022/8/10/11:59:32',1.292,0.129,0.167,8.3
'2022/8/10/11:59:34',1.291,0.130,0.168,10.4
'2022/8/10/11:59:36',1.291,0.129,0.167,10.4
'2022/8/10/11:59:38',1.290,0.129,0.166,8.3
'2022/8/10/11:59:40',1.291,0.129,0.167,10.4
'2022/8/10/11:59:42',1.291,0.129,0.167,10.4
'2022/8/10/11:59:44',1.290,0.128,0.165,8.3
'2022/8/10/11:59:46',1.291,0.129,0.167,10.4
'2022/8/10/11:59:48',1.291,0.129,0.167,10.4
'2022/8/10/11:59:49',1.291,0.128,0.165,10.4
'2022/8/10/11:59:51',1.290,0.129,0.166,12.5
'2022/8/10/11:59:53',1.290,0.130,0.168,12.5
